2026-03-02 00:01:45,922 INFO  [nio-9101-exec-4] [1772380905900] money : ====================
2026-03-02 00:16:59,760 INFO  [nio-9101-exec-3] [1772381819731] money : spend time: 3ms
2026-03-02 00:16:59,784 INFO  [io-9101-exec-10] [1772381819764] money : ====================
2026-03-02 00:16:59,784 INFO  [io-9101-exec-10] [1772381819764] money : GET /money-pos/dict/detail?dict=goodsStatus
2026-03-02 00:16:59,784 INFO  [io-9101-exec-10] [1772381819764] money : WebRequestContext(requestId=1772381819764, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:16:59,784 INFO  [io-9101-exec-10] [1772381819764] money : > 127.0.0.1
2026-03-02 00:16:59,784 INFO  [io-9101-exec-10] [1772381819764] money : body: -
2026-03-02 00:16:59,788 INFO  [io-9101-exec-10] [1772381819764] money : spend time: 4ms
2026-03-02 00:16:59,808 INFO  [nio-9101-exec-1] [1772381819796] money : ====================
2026-03-02 00:16:59,808 INFO  [nio-9101-exec-1] [1772381819796] money : GET /money-pos/dict/detail?dict=memberType
2026-03-02 00:16:59,808 INFO  [nio-9101-exec-1] [1772381819796] money : WebRequestContext(requestId=1772381819796, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:16:59,808 INFO  [nio-9101-exec-1] [1772381819796] money : > 127.0.0.1
2026-03-02 00:16:59,808 INFO  [nio-9101-exec-1] [1772381819796] money : body: -
2026-03-02 00:16:59,810 INFO  [nio-9101-exec-1] [1772381819796] money : spend time: 2ms
2026-03-02 00:16:59,833 INFO  [nio-9101-exec-2] [1772381819818] money : ====================
2026-03-02 00:16:59,833 INFO  [nio-9101-exec-2] [1772381819818] money : GET /money-pos/gms/goods?page=1&size=10
2026-03-02 00:16:59,833 INFO  [nio-9101-exec-2] [1772381819818] money : WebRequestContext(requestId=1772381819818, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:16:59,833 INFO  [nio-9101-exec-2] [1772381819818] money : > 127.0.0.1
2026-03-02 00:16:59,833 INFO  [nio-9101-exec-2] [1772381819818] money : body: -
2026-03-02 00:16:59,838 INFO  [nio-9101-exec-2] [1772381819818] money : spend time: 5ms
2026-03-02 00:17:18,845 INFO  [nio-9101-exec-9] [1772381838828] money : ====================
2026-03-02 00:17:18,846 INFO  [nio-9101-exec-9] [1772381838828] money : GET /money-pos/auth/router
2026-03-02 00:17:18,846 INFO  [nio-9101-exec-9] [1772381838828] money : WebRequestContext(requestId=1772381838828, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:18,846 INFO  [nio-9101-exec-9] [1772381838828] money : > 127.0.0.1
2026-03-02 00:17:18,846 INFO  [nio-9101-exec-9] [1772381838828] money : body: -
2026-03-02 00:17:18,856 INFO  [nio-9101-exec-9] [1772381838828] money : spend time: 11ms
2026-03-02 00:17:18,915 INFO  [nio-9101-exec-4] [1772381838886] money : ====================
2026-03-02 00:17:18,916 INFO  [nio-9101-exec-4] [1772381838886] money : GET /money-pos/auth/own
2026-03-02 00:17:18,916 INFO  [nio-9101-exec-4] [1772381838886] money : WebRequestContext(requestId=1772381838886, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:18,916 INFO  [nio-9101-exec-4] [1772381838886] money : > 127.0.0.1
2026-03-02 00:17:18,916 INFO  [nio-9101-exec-4] [1772381838886] money : body: -
2026-03-02 00:17:18,926 INFO  [nio-9101-exec-4] [1772381838886] money : spend time: 11ms
2026-03-02 00:17:19,260 INFO  [nio-9101-exec-5] [1772381839233] money : ====================
2026-03-02 00:17:19,260 INFO  [nio-9101-exec-5] [1772381839233] money : GET /money-pos/gms/brand/select
2026-03-02 00:17:19,260 INFO  [nio-9101-exec-5] [1772381839233] money : WebRequestContext(requestId=1772381839233, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:19,260 INFO  [nio-9101-exec-5] [1772381839233] money : > 127.0.0.1
2026-03-02 00:17:19,260 INFO  [nio-9101-exec-5] [1772381839233] money : body: -
2026-03-02 00:17:19,263 INFO  [nio-9101-exec-6] [1772381839233] money : ====================
2026-03-02 00:17:19,263 INFO  [nio-9101-exec-5] [1772381839233] money : spend time: 3ms
2026-03-02 00:17:19,264 INFO  [nio-9101-exec-6] [1772381839233] money : GET /money-pos/gms/goodsCategory/tree
2026-03-02 00:17:19,264 INFO  [nio-9101-exec-6] [1772381839233] money : WebRequestContext(requestId=1772381839233, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:19,264 INFO  [nio-9101-exec-6] [1772381839233] money : > 127.0.0.1
2026-03-02 00:17:19,264 INFO  [nio-9101-exec-6] [1772381839233] money : body: -
2026-03-02 00:17:19,268 INFO  [nio-9101-exec-6] [1772381839233] money : spend time: 5ms
2026-03-02 00:17:19,288 INFO  [nio-9101-exec-8] [1772381839270] money : ====================
2026-03-02 00:17:19,289 INFO  [nio-9101-exec-8] [1772381839270] money : GET /money-pos/gms/goodsCategory/select
2026-03-02 00:17:19,289 INFO  [nio-9101-exec-8] [1772381839270] money : WebRequestContext(requestId=1772381839270, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:19,289 INFO  [nio-9101-exec-8] [1772381839270] money : > 127.0.0.1
2026-03-02 00:17:19,289 INFO  [nio-9101-exec-8] [1772381839270] money : body: -
2026-03-02 00:17:19,293 INFO  [nio-9101-exec-8] [1772381839270] money : spend time: 5ms
2026-03-02 00:17:19,321 INFO  [nio-9101-exec-7] [1772381839300] money : ====================
2026-03-02 00:17:19,321 INFO  [nio-9101-exec-7] [1772381839300] money : GET /money-pos/dict/detail?dict=goodsStatus
2026-03-02 00:17:19,321 INFO  [nio-9101-exec-7] [1772381839300] money : WebRequestContext(requestId=1772381839300, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:19,322 INFO  [nio-9101-exec-7] [1772381839300] money : > 127.0.0.1
2026-03-02 00:17:19,322 INFO  [nio-9101-exec-7] [1772381839300] money : body: -
2026-03-02 00:17:19,325 INFO  [nio-9101-exec-7] [1772381839300] money : spend time: 4ms
2026-03-02 00:17:19,348 INFO  [nio-9101-exec-3] [1772381839334] money : ====================
2026-03-02 00:17:19,349 INFO  [nio-9101-exec-3] [1772381839334] money : GET /money-pos/dict/detail?dict=memberType
2026-03-02 00:17:19,349 INFO  [nio-9101-exec-3] [1772381839334] money : WebRequestContext(requestId=1772381839334, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:19,349 INFO  [nio-9101-exec-3] [1772381839334] money : > 127.0.0.1
2026-03-02 00:17:19,349 INFO  [nio-9101-exec-3] [1772381839334] money : body: -
2026-03-02 00:17:19,351 INFO  [nio-9101-exec-3] [1772381839334] money : spend time: 3ms
2026-03-02 00:17:19,374 INFO  [io-9101-exec-10] [1772381839359] money : ====================
2026-03-02 00:17:19,374 INFO  [io-9101-exec-10] [1772381839359] money : GET /money-pos/gms/goods?page=1&size=10
2026-03-02 00:17:19,374 INFO  [io-9101-exec-10] [1772381839359] money : WebRequestContext(requestId=1772381839359, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:19,374 INFO  [io-9101-exec-10] [1772381839359] money : > 127.0.0.1
2026-03-02 00:17:19,374 INFO  [io-9101-exec-10] [1772381839359] money : body: -
2026-03-02 00:17:19,380 INFO  [io-9101-exec-10] [1772381839359] money : spend time: 6ms
2026-03-02 00:17:38,336 INFO  [nio-9101-exec-1] [1772381858319] money : ====================
2026-03-02 00:17:38,336 INFO  [nio-9101-exec-1] [1772381858319] money : GET /money-pos/auth/router
2026-03-02 00:17:38,336 INFO  [nio-9101-exec-1] [1772381858319] money : WebRequestContext(requestId=1772381858319, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:38,337 INFO  [nio-9101-exec-1] [1772381858319] money : > 127.0.0.1
2026-03-02 00:17:38,337 INFO  [nio-9101-exec-1] [1772381858319] money : body: -
2026-03-02 00:17:38,345 INFO  [nio-9101-exec-1] [1772381858319] money : spend time: 9ms
2026-03-02 00:17:38,373 INFO  [nio-9101-exec-2] [1772381858358] money : ====================
2026-03-02 00:17:38,374 INFO  [nio-9101-exec-2] [1772381858358] money : GET /money-pos/auth/own
2026-03-02 00:17:38,374 INFO  [nio-9101-exec-2] [1772381858358] money : WebRequestContext(requestId=1772381858358, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:38,374 INFO  [nio-9101-exec-2] [1772381858358] money : > 127.0.0.1
2026-03-02 00:17:38,374 INFO  [nio-9101-exec-2] [1772381858358] money : body: -
2026-03-02 00:17:38,387 INFO  [nio-9101-exec-2] [1772381858358] money : spend time: 14ms
2026-03-02 00:17:38,717 INFO  [nio-9101-exec-9] [1772381858690] money : ====================
2026-03-02 00:17:38,717 INFO  [nio-9101-exec-4] [1772381858690] money : ====================
2026-03-02 00:17:38,717 INFO  [nio-9101-exec-9] [1772381858690] money : GET /money-pos/gms/brand/select
2026-03-02 00:17:38,717 INFO  [nio-9101-exec-4] [1772381858690] money : GET /money-pos/gms/goodsCategory/tree
2026-03-02 00:17:38,717 INFO  [nio-9101-exec-9] [1772381858690] money : WebRequestContext(requestId=1772381858690, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:38,717 INFO  [nio-9101-exec-4] [1772381858690] money : WebRequestContext(requestId=1772381858690, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:38,717 INFO  [nio-9101-exec-9] [1772381858690] money : > 127.0.0.1
2026-03-02 00:17:38,717 INFO  [nio-9101-exec-9] [1772381858690] money : body: -
2026-03-02 00:17:38,717 INFO  [nio-9101-exec-4] [1772381858690] money : > 127.0.0.1
2026-03-02 00:17:38,717 INFO  [nio-9101-exec-4] [1772381858690] money : body: -
2026-03-02 00:17:38,721 INFO  [nio-9101-exec-9] [1772381858690] money : spend time: 4ms
2026-03-02 00:17:38,721 INFO  [nio-9101-exec-4] [1772381858690] money : spend time: 4ms
2026-03-02 00:17:38,750 INFO  [nio-9101-exec-5] [1772381858727] money : ====================
2026-03-02 00:17:38,750 INFO  [nio-9101-exec-5] [1772381858727] money : GET /money-pos/gms/goodsCategory/select
2026-03-02 00:17:38,750 INFO  [nio-9101-exec-5] [1772381858727] money : WebRequestContext(requestId=1772381858727, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:38,750 INFO  [nio-9101-exec-5] [1772381858727] money : > 127.0.0.1
2026-03-02 00:17:38,750 INFO  [nio-9101-exec-5] [1772381858727] money : body: -
2026-03-02 00:17:38,755 INFO  [nio-9101-exec-5] [1772381858727] money : spend time: 4ms
2026-03-02 00:17:38,776 INFO  [nio-9101-exec-6] [1772381858761] money : ====================
2026-03-02 00:17:38,776 INFO  [nio-9101-exec-6] [1772381858761] money : GET /money-pos/dict/detail?dict=goodsStatus
2026-03-02 00:17:38,776 INFO  [nio-9101-exec-6] [1772381858761] money : WebRequestContext(requestId=1772381858761, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:38,776 INFO  [nio-9101-exec-6] [1772381858761] money : > 127.0.0.1
2026-03-02 00:17:38,776 INFO  [nio-9101-exec-6] [1772381858761] money : body: -
2026-03-02 00:17:38,778 INFO  [nio-9101-exec-6] [1772381858761] money : spend time: 2ms
2026-03-02 00:17:38,804 INFO  [nio-9101-exec-8] [1772381858793] money : ====================
2026-03-02 00:17:38,804 INFO  [nio-9101-exec-8] [1772381858793] money : GET /money-pos/dict/detail?dict=memberType
2026-03-02 00:17:38,804 INFO  [nio-9101-exec-8] [1772381858793] money : WebRequestContext(requestId=1772381858793, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:38,804 INFO  [nio-9101-exec-8] [1772381858793] money : > 127.0.0.1
2026-03-02 00:17:38,805 INFO  [nio-9101-exec-8] [1772381858793] money : body: -
2026-03-02 00:17:38,808 INFO  [nio-9101-exec-8] [1772381858793] money : spend time: 4ms
2026-03-02 00:17:38,828 INFO  [nio-9101-exec-7] [1772381858815] money : ====================
2026-03-02 00:17:38,828 INFO  [nio-9101-exec-7] [1772381858815] money : GET /money-pos/gms/goods?page=1&size=10
2026-03-02 00:17:38,828 INFO  [nio-9101-exec-7] [1772381858815] money : WebRequestContext(requestId=1772381858815, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:38,828 INFO  [nio-9101-exec-7] [1772381858815] money : > 127.0.0.1
2026-03-02 00:17:38,828 INFO  [nio-9101-exec-7] [1772381858815] money : body: -
2026-03-02 00:17:38,834 INFO  [nio-9101-exec-7] [1772381858815] money : spend time: 6ms
2026-03-02 00:17:50,630 INFO  [nio-9101-exec-3] [1772381870614] money : ====================
2026-03-02 00:17:50,630 INFO  [nio-9101-exec-3] [1772381870614] money : GET /money-pos/auth/own
2026-03-02 00:17:50,630 INFO  [nio-9101-exec-3] [1772381870614] money : WebRequestContext(requestId=1772381870614, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:50,630 INFO  [nio-9101-exec-3] [1772381870614] money : > 127.0.0.1
2026-03-02 00:17:50,630 INFO  [nio-9101-exec-3] [1772381870614] money : body: -
2026-03-02 00:17:50,639 INFO  [nio-9101-exec-3] [1772381870614] money : spend time: 9ms
2026-03-02 00:17:52,832 INFO  [nio-9101-exec-1] [1772381872806] money : ====================
2026-03-02 00:17:52,832 INFO  [nio-9101-exec-1] [1772381872806] money : GET /money-pos/roles/all
2026-03-02 00:17:52,832 INFO  [nio-9101-exec-1] [1772381872806] money : WebRequestContext(requestId=1772381872806, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 00:17:52,832 INFO  [nio-9101-exec-1] [1772381872806] money : > 127.0.0.1
2026-03-02 00:17:52,832 INFO  [nio-9101-exec-1] [1772381872806] money : body: -
